publish_date,headline_category,headline_text
20220327,city.chandigarh,"2 held with stolen bike"
20220327,city.shimla,"AAP's inroads into Himachal worry rivals"
20220327,city.rajkot,"International flights only from April 2023"
20220327,city.madurai,"Zero fresh Covid cases in south TN"
20220327,city.rajkot,"Kutch industries pledge to work towards eradicating tuberculosis from India"
20220327,city.madurai,"Heart patient; 64; treated with cover stent"
20220327,city.shimla,"HP reports 14 new Covid cases"
20220327,city.bareilly,"After Dhaka; Moradabad noisiest city in world"
20220327,city.shimla,"HP development unprecedented: CM"
20220327,city.bareilly,"Six cows found dead in Pilibhit; three rescued"
20220327,city.madurai,"Four serial burglars arrested"
20220327,city.patna,"Bihar: 'Unstable' man kills parents for Rs 2000 in Muzaffarpur; arrested"
20220327,city.madurai,"Tamil Nadu: Traces of two Sangam era villages found in Ramnad"
20220327,city.patna,"Railways takes summer safety measures; forms special team"
20220327,city.madurai,"70% co-op gold loans waived in state: Minister"
20220327,city.patna,"Bus catches fire in Vaishali; driver hurt"
20220327,city.bareilly,"GRP cop kills wife to be with girlfriend; held"
20220327,city.patna,"3.52 lakh teachers in Bihar to get revised salaries soon: Vijay Kumar Choudhary"
20220327,city.bareilly,"Two-year-old girl; raped by 60-year-old man in Bareilly"
20220327,city.patna,"ICCR chief tovisit NU today"
20220327,city.patna,"B'pur cops' bid to checkliquor trade"
20220327,city.patna,"Plan to connect Patna metro with airport; new terminal building by 2023"
20220327,city.patna,"Bihar: Gaya civic body launches drive to boost cleanliness"
20220327,city.patna,"Patna: India Post's special cover on TPS College released"
20220327,city.patna,"Bihar: New IGIC building to be fully functional from April; says Mangal Pandey"
20220327,city.patna,"Bihar: BJP MLA alleges massive corruption in state offices"
20220327,city.patna,"Bihar CM Nitish Kumar meets old associates in Fatuha; Punpun; Dhanarua"
20220327,city.kanpur,"After losing poll bet; SP supporter buys bike with help from SP chief"
20220327,city.patna,"Patna: Construction of underground metro stations to start soon"
20220327,city.kanpur,"Khandekar Academy humble Kanpur South by 4 wickets"
20220327,city.patna,"Bihar Board Result 2022: Matric results may be declared before March 31"
20220327,city.kanpur,"Lenten Fellowship to be organised after 2 years"
20220327,city.patna,"Opposition takes a swipe at Bihar CM Nitish Kumar's gesture to PM Narendra Modi"
20220327,city.kanpur,"55-yr-old woman found murdered"
20220327,city.patna,"Bihar: Minor girl gang-raped in Supaul"
20220327,city.kanpur,"Kanpur Development Authority to sell big plots reserved for groups; housing through e-auction"
20220327,city.kanpur,"DM cancels 11 arms licences; directs officers to prepare for summer season"
20220327,city.ludhiana,"Awareness drive on fire safety held at Dugri"
20220327,city.kanpur,"KDA removes land encroachment"
20220327,city.kanpur,"Man ends life after false news of wife's death"
20220327,city.ludhiana,"Kidnapped by family for eloping with 'bahu'; 19-yr-old flees to safety"
20220327,city.kanpur,"Kanpur: D-wall construction begins at Chunniganj Metro station"
20220327,city.ludhiana,"MC wing told to get its act together on illegal buildings"
20220327,city.kanpur,"14 booked for indulging in violence"
20220327,city.ludhiana,"Please find missing lights; get waste mgmt in shape"
20220327,city.ludhiana,"Mystery shrouds man's death; forensic expert calls it murder"
20220327,city.ludhiana,"EPFO Ludh attains zero pendency"
20220327,city.ludhiana,"Serving cop among 2 declared PO"
20220327,city.ludhiana,"Humiliation provoked murders; court sentences man to life"
20220327,city.ludhiana,"Helpline against modified silencers off to sound start"
20220327,city.pune,"Pune: Youngsters assault man; traffic cop; one held"
20220327,city.ludhiana,"Credit war: Councillors huddle to keep 'intrusive' AAP MLAs out of the game"
20220327,city.pune,"70;000 Covishield doses likely to go to waste soon: IMA"
20220327,city.ludhiana,"Students of Gadvasu booked for blocking traffic while protesting"
20220327,city.pune,"Pune: Trio booked for robbing bike and silver chain"
20220327,city.ludhiana,"Engineers' council approaches CM over 'substandard' work"
20220327,city.pune,"Special unit for Mula-Mutha project"
20220327,city.pune,"Pune Metropolitan Region reports 34 new Covid cases; zero deaths"
20220327,city.pune,"Pune: Climate change shows its colour at professor's garden"
20220327,city.pune,"After two-year disruption; Pune's cultural calendar back & running"
20220327,city.pune,"Huge push to last mile connectivity"
20220327,city.pune,"In busy Pune lanes; overloaded transport vehicles are menace"
20220327,city.pune,"Pune: Jewel thieves rent a shop; pull off Rs 1 crore heist next door"
20220327,city.pune,"Maharashtra deputy CM Ajit Pawar gives month-end ultimatum to MSRTC staffers"
20220327,city.pune,"20;000 EOCs to help students avail of govt schemes"
20220327,city.pune,"Registration rush before March 31 to dodge metro cess; new RR rates"
20220327,city.pune,"Now; get Metro at 25-minute interval on Vanaz stretch"
20220327,city.coimbatore,"Bishop: Serve humanity irrespective of creed; caste and language"
20220327,city.pune,"Proposed extensions' DPRs by June"
20220327,city.coimbatore,"Trade unions flay govt bid to keep staff off strike"
20220327,city.pune,"Netas question Pune's erratic water supply"
20220327,city.coimbatore,"Ganja peddler targets school students in Irugur; arrested"
20220327,city.pune,"mercury surpasses 40c in some places hotter days ahead in pune"
20220327,city.coimbatore,"Infra projects worth 9cr inaugurated"
20220327,city.coimbatore,"AIADMK wins president; vice-prez posts in Vanavasi panchayat"
20220327,city.meerut,"Police deployed in village after man dies; 2 hurt in clash"
20220327,city.coimbatore,"Stalin urged to renovate Salem govt arts college for women"
20220327,city.meerut,"UP: Finance firm officials seize vehicle; 7 booked"
20220327,city.coimbatore,"Tirupur corporation seals seven shops"
20220327,city.bhubaneswar,"Setback to BJD in CM's home district"
20220327,city.coimbatore,"AIADMK grabs top posts in Vellalore town panchayat"
20220327,city.bhubaneswar,"BJD rides Odisha CM Naveen Patnaik magic to sweep urban election"
20220327,city.coimbatore,"Professor gets patent for device to detect phones in restricted areas"
20220327,city.bhubaneswar,"57 lakh MT paddy procured from 12 lakh farmers: Odisha minister"
20220327,city.meerut,"Stuck in war zone; Uttar Pradesh businessman helps Ukraine fight with medicines"
20220327,city.bhubaneswar,"bput plans 150cr infra devpt"
20220327,city.meerut,"Class IX girl jumps off 3rd floor; dies"
20220327,city.bhubaneswar,"BJD retains BeMC mayor's post; wins 30 of 42 wards"
20220327,city.bhubaneswar,"Heat ailments crop up as mercury rises in Bhubaneswar"
20220327,city.bhubaneswar,"Odisha: Opposition seeks special discussion on poll violence in House"
20220327,city.bhubaneswar,"Odisha: Only 1 seat left in govt medical colleges from state quota"
20220327,city.bhubaneswar,"Cash awards for 2 sportspersons"
20220327,city.chandigarh,"Set deadline for works: Hry CS to DCs"
20220327,city.bhubaneswar,"3 orphaned girls rescued from NE"
20220327,city.chandigarh,"Martyrs of Rohnat village will be a part of school curriculum: Haryana chief minister Manohar Lal Khattar"
20220327,city.bhubaneswar,"SIT formed to probe Pratihari murder case"
20220327,city.chandigarh,"Veterans want medals back after OROP 'settlement'"
20220327,city.chandigarh,"Haryana speaker hopes Union home minister Amit Shah will help in assembly expansion"
20220327,city.chandigarh,"Cash-for-job scam: Punjab and Haryana HC seeks reply from government"
20220327,city.chandigarh,"Two months after visa; Sika finally crosses over to Pak"
20220327,city.chandigarh,"After 7 years; Congress initiates 'online' membership drive in Haryana"
20220327,city.chandigarh,"Sonia Gandhi to decide Punjab Congress chief; LoP: Chaudhary; Sidhu shows off support"
20220327,city.chandigarh,"84 new Covid cases in region; 4 dead in Hry"
20220327,city.chandigarh,"Punjab: Now; clamour for payment of I-T by MLAs on salaries"
20220327,city.chandigarh,"Prepaid meter no excuse; give free power now: SAD to AAP"
20220327,city.chandigarh,"Bajwa to CM: Restart IGI bus service"
20220327,city.chandigarh,"PGI satellite centres in Chandigarh: Parliament panel unhappy with delay"
20220327,city.guwahati,"Assam: Two engineers; worker crushed to death by uprooted trees at dam site"
20220327,city.chandigarh,"Rice millers to min: Stop pilferage of paddy"
20220327,city.guwahati,"Def ministry nod to 21 new Sainik Schools"
20220327,city.guwahati,"Assam sets ball rolling to fill up over 26;000 posts"
20220327,city.guwahati,"Cong RS poll strategy meet with 43 Oppn MLAs today"
20220327,city.guwahati,"Coal min inaugurates mining op in Tinsukia"
20220327,city.guwahati,"Anganwadi workers to get one-time pension of 4 lakh: Neog"
20220327,city.guwahati,"GMC poll may be rescheduled for Bihu"
20220327,city.imphal,"N Biren Singh announces 100 action plans for first 100 days"
20220327,city.agartala,"Tripura Congress alleges minister's role in misappropriating Rs 58 lakh from tea workers' funds"
20220327,city.agra,"Mainpuri girl's death: SIT conducts narco test on ex-minister's son"
20220327,city.guwahati,"14th rhino census starts in Kaziranga"
20220327,city.agra,"Encroachments over pond not removed; HC issues notice"
20220327,city.kolhapur,"22;000 streetlights turned off in Kolhapur to observe Earth Hour"
20220327,city.imphal,"Manipur man murders minor daughter and son; tries to kill wife; self"
20220327,city.jammu,"Jammu and Kashmir man elopes with 16-year-old; held in Palghar"
20220327,city.cuttack,"BJD rides Odisha CM Naveen Patnaik magic to sweep urban election"
20220328,life-style.spotlight,"As fashion becomes democratic; demand for stylists soars"
20220328,entertainment.kannada.movies.news,"'The last 2 years taught me lessons that I have not learned in 20 years': Samyukta Hornad"
20220328,life-style.spotlight,"We need to have more complicated and uncomfortable conversations: TM Krishna"
20220328,entertainment.kannada.movies.news,"Trikona's release pushed due to shortage of cinema halls"
20220328,tv.news.hindi,"Lock Upp: Sara Khan is the latest contestant to get evicted from the show"
20220328,web-series.news,"Lock Upp: Sara Khan is the latest contestant to get evicted from the show"
20220328,entertainment.tamil.movies.news,"#LockdownDiaries: I'd call the lockdown phase a period of learning and unlearning: Sundeep Kishan"
20220328,entertainment.tamil.movies.news,"Laila returns to Tamil films after 16 years with Karthi's Sardar"
20220328,life-style.beauty,"Bye; lockdown; hello; lipstick!"
20220328,city.mangaluru,"Sultan Battery-Tannirbhavi hanging bridge to be reality soon"
20220328,city.mangaluru,"These volunteers trek and clean"
20220328,india,"Terror-funding case: NIA raids house of jailed activist in J&K"
20220328,entertainment.kannada.movies.news,"Yash: It's not 'K.G.F vs Beast' but 'K.G.F and Beast'; let's celebrate cinema as a whole"
20220328,india,"Travel industry welcomes Centre's decision to reopen international flights"
20220328,business.india-business,"Rising prices to squeeze FMCG players' margins"
20220328,business.india-business,"RCap's entities attract 54 insurers; pvt equity firms"
20220328,india,"Will cooperate with CBI; but protest if probe biased: Didi"
20220328,india,"Want fresh NRC exercise: Assam CM Himanta Biswa Sarma"
20220328,auto.cars,"Adani Total forays into electric mobility infrastructure"
20220328,city.jammu,"Jammu & Kashmir: After 2 year gap; Amarnath Yatra starts on June 30"
20220328,india,"Why eco fugitives prefer the Caribbean"
20220328,india,"Let's make the local 'global'; says PM Modi as export target met"
20220328,entertainment.hindi.bollywood,"Exclusive! Kareena Kapoor Khan's younger son Jeh Ali Khan gets spotted in town"
20220328,city.goa,"Generating employment to be focus of second innings as Goa CM; says Pramod Sawant"
20220328,city.goa,"In North Goa; petrol breaches the century-mark yet again"
20220328,india,"22% shortfall of IAS officers; raise yearly intake: Parliamentary panel"
20220328,city.goa,"Goa Inc makes fresh plea for zero corruption"
20220328,city.goa,"12 companies interested in floating solar power plants in Goa"
20220328,india,"Art on Tipu's victory over British up for grabs in UK"
20220328,world.uk,"Art on Tipu's victory over British up for grabs in UK"
20220328,india,"Hindus can get minority status in some states: Centre to Supreme Court"
20220328,india,"2 year lows: Daily Covid toll below 10; weekly sub-100"
20220328,world.europe,"Russian universities offer to admit students back from Ukraine"
20220328,business.india-business,"PVR; INOX will merge to create India's largest multi-screen player"
20220328,india,"India; Maldives ink pacts to boost education and health ties"
20220328,india,"Power ministry issues alert over grid safety ahead of TU strike"
20220328,world.pakistan,"Imran blames foreign hand for his trouble"
20220328,india,"After BJP nudge; Nitish Kumar removes VIP chief from Cabinet"
20220328,city.delhi,"Broken floors; haphazard parking: Why shoppers fear to tread here"
20220328,city.delhi,"Delhi: Century-old banyan tree in Chandni Chowk still waits to be adopted"
20220328,india,"'Before Ukraine war; safety was never on students' priority list'"
20220328,world.europe,"'Before Ukraine war; safety was never on students' priority list'"
20220328,india,"Maharashtra notified 'Jews' as a minority community in state: Centre to SC"
20220328,business.india-business,"Petrol and diesel prices see fifth hike in six days"
20220328,india,"Fresh Covid-19 cases in India dip for ninth week in a row"
20220328,business.india-business,"Open market fuels captive coal output by 46%"
20220328,city.mumbai,"Cops have every right to quiz those out at night: Bombay high court"
20220328,india,"Navy's 2nd P-8I squadron to be commissioned"
20220328,india,"Experts nail 'mutant gene' that makes Indians glaucoma-prone"
20220328,city.mumbai,"Cops have every right to quiz those out at night: Bombay HC"
20220328,city.gurgaon,"Vision document focus - connectivity; pollution; edu"
20220328,city.gurgaon,"CM Manohar Lal Khattar meets delegates from 11 countries to boost trade and investment in Haryana"
20220328,city.gurgaon,"Health tests for 2k athletes with disabilities"
20220328,city.gurgaon,"for parlours to boutiques biz loans upto 75k on offer"
20220328,city.gurgaon,"Gurugram: Cuts shut; traffic up on Shankar Chowk U-turn flyover; Ambience underpass"
20220328,city.gurgaon,"New Covid cases go below 30 in Gurugram; the lowest this year"
20220328,city.gurgaon,"Gurugram: Revamp of MG Road to Huda City Centre green belt soon?"
20220328,city.gurgaon,"At 38 degree Celsius; Gurugram sees highest maximum temperature of this month"
20220328,city.gurgaon,"Guard booked for harassing 30-year-old in Gurugram"
20220328,city.noida,"Only one home bar licence in Noida in 6 months"
20220328,city.noida,"Man charged with murder bid; snatching arrested"
20220328,city.noida,"48 ready-to-move-in flats to be allotted in Greater Noida"
20220328,city.noida,"Over 160 register for skill development training"
20220328,city.ghaziabad,"Snatchings on the rise: Where are cops on the roads; ask residents"
20220328,city.noida,"Saying it with a hug: Save the trees lying along DND flyway"
20220328,city.ghaziabad,"Man stabs elder brother to death"
20220328,city.ghaziabad,"Ghaziabad: 23-year-old man stabs brother to death after spat over property"
20220328,city.noida,"Greater Noida: Gautam Buddha University ties up with IETE for technical research"
20220328,city.mumbai,"Russian univs offer to admit students back from Ukraine"
20220328,city.bengaluru,"Karnataka saw 16 drug cases a day since January"
20220328,city.mumbai,"Rising prices to squeeze FMCG players' margins"
20220328,city.mumbai,"RCap's entities attract 54insurers; pvt equity firms"
20220328,city.mumbai,"Nod for IL&FS J&K tunnel co's recast"
20220328,city.mumbai,"Chief selector Ankola abused me; alleges Pawar"
20220328,city.mumbai,"MCA groundstaff get five-star status"
20220328,city.mumbai,"'Before war; safety was not students' priority'"
20220328,city.mumbai,"Sero survey of healthcare; frontline staff begins today in Mumbai"
20220328,city.mumbai,"Sunday Streets party rocked for 4 hours as they cycled; ran; did the zumba & had fun"
20220328,city.mumbai,"Mumbai to achieve 100% full vaccination within a week"
20220328,city.mumbai,"Flesh trade: 4 including minor held in Mumbai"
20220328,city.mumbai,"Mumbai: 2 weeks later; man who tried to rob woman on train held"
20220328,city.mumbai,"Mumbai: Stock broker uses boss' sign to buy Rs 18 crore shares; held"
20220328,city.mumbai,"Mumbai: 'First exclusive transgender toilet an inclusive move'"
20220328,city.mumbai,"Mumbai: Ex-corporators on tenterhooks amidst delay in civic elections"
20220328,city.mumbai,"Mumbai: Deaths on sites bring to fore need to insure labourers"
20220328,city.mumbai,"Minor fire at garment godown in Kurla; nobody injured"
20220328,city.mumbai,"Fuel prices up again in Maharashtra; diesel now close to 100 Rs per litre"
20220328,city.mumbai,"Maharashtra: 2 businessmen held for Rs 100 crore tax credit fraud"
20220328,city.mumbai,"I-T action on Yashwant Jadhav proves corruption in BMC: Devendra Fadnavis"
20220328,city.mumbai,"IIT-Bombay can become a global solution provider: Union education minister Dharmendra Pradhan"
20220328,city.mumbai,"Site engineer held for Kandivli crash"
20220328,city.mumbai,"Mumbai cops bust sex racket at two massage spas in separate raid"
20220328,city.mumbai,"109 flights to & fro from Mumbai as schedules revive"
20220328,city.mumbai,"Man held for stabbing wife in a fit of rage in Mumbai"
20220328,city.mumbai,"Antilia case: 'Conspiracy's proof not expected'"
20220328,city.mumbai,"Mumbai: Woman gets ransom texts to unlock her Instagram account"
20220328,city.bengaluru,"Karnataka: Schools set to hike fees for next academic year"
20220328,city.mumbai,"Ahead Of My Time wins"
20220328,city.bengaluru,"Bengaluru: Officials camp in Yelahanka after leopard sighting"
20220328,city.bengaluru,"Bengaluru: Private hospital gets notice over wasted kidneys"
20220328,city.bengaluru,"Quick-delivery promises spark concerns about worker safety"
20220328,city.bengaluru,"Bengaluru: Art lovers cheer as Chitra Santhe goes offline after 2 years"
20220328,city.bengaluru,"100 cops destress at 5-day yoga camp"
20220328,city.bengaluru,"Drive launched to nurture sportspersons in prisons"
20220328,city.bengaluru,"Stamps & registration revenue beats target"
20220328,city.bengaluru,"HC dismisses contestant's plea for removal of GP chief"
20220328,city.bengaluru,"3 arrested for stealing 7.5L"
20220328,city.bengaluru,"Bengaluru: New AI-based screening of flyers for Covid"
20220328,city.chennai,"Citizens; RWAs invited to make Chennai greener"
20220328,city.bengaluru,"13-yr-old student drowns in lake"
20220328,city.chennai,"Tamil Nadu: 19-year-old elopes with her lover after cheating man of Rs 12 lakh"
20220328,city.chennai,"Hunt on for man who said he would blow up light house"
20220328,city.chennai,"2 men gag woman; 75; steal her gold chain"
20220328,city.chennai,"International flights from Chennai resume after two years"
20220328,city.chennai,"Five tonnes of vegetables left to rot in Chennai"
20220328,city.chennai,"Global conference at Madras University"
20220328,city.chennai,"Best In Class for Delhi main event"
20220328,city.chennai,"Dream runners half marathon to be held in Chennai on July 24"
20220328,city.hyderabad,"45 days on; T worker's kin wait for his body"
20220328,city.chennai,"Active Covid cases fall below 400 in Tamil Nadu; no new deaths"
20220328,city.hyderabad,"PHC set up at IIT Hyderabad"
20220328,city.hyderabad,"Auto driver killed after vehicle hits bus"
20220328,city.hyderabad,"GI tag sought for paper sweet"
20220328,city.hyderabad,"Singareni will not be privatised"
20220328,city.hyderabad,"Video call costs Hyderabad man Rs 55;000"
20220328,city.hyderabad,"Vehicles with tinted glass: 6 TRS MLAs fined in Hyderabad"
20220328,city.hyderabad,"Sudhakar quits CPI"
20220328,city.hyderabad,"Close shave as tyre deflates"
20220328,city.hyderabad,"Hyderabad: Students poorly prepared to 'write' board papers"
20220328,city.hyderabad,"Cong adopts five-pronged strategy on procurement"
20220328,city.hyderabad,"Telangana registers 41 fresh Covid cases"
20220328,city.hyderabad,"Kishan: TRS making procurement big issue"
20220328,city.hyderabad,"Hyderabad: Flier assaults airline crew; delays flight"
20220328,city.hyderabad,"Domestic air travel too picks up pace"
20220328,city.hyderabad,"Woman ends life after tiff with hubby"
20220328,city.hyderabad,"Nizam's kin joins fight to save Hyderabad lakes"
20220328,city.hyderabad,"Cannons rot in apathy as ASI is unable to hold fort"
20220328,city.hyderabad,"Citizens kick off overseas plans as int'l flights resume"
20220328,city.hyderabad,"Group seeks probe against Ayush official"
20220328,city.hyderabad,"Green brigade urges T to continue with GO 111"
20220328,city.hyderabad,"Curia Global to double headcount in Hyderabad"
20220328,city.hyderabad,"Diabetics on insulin can fast in Ramzan: Study"
20220328,city.hyderabad,"Keep out middlemen from Dalit Bandhu"
20220328,city.hyderabad,"Slayback Pharma to invest $20m in expansion in Hyderabad"
20220328,city.hyderabad,"India needs to invest in green tech"
20220328,city.hyderabad,"US Pharmacopeia to invest in PCM lab in Genome Valley"
20220328,city.kolkata,"2 Bengal BJP MPs' RS terms to end with Budget session"
20220328,city.hyderabad,"Telangana: Yadadri temple set for grand reopening today"
20220328,city.kolkata,"State yet to name lowest bidder for Tajpur port"
20220328,city.hyderabad,"KCR giving money; Union govt snatching it; says Harish"
20220328,city.kolkata,"Buzz back at Kolkata airport international terminal after 2 years"
20220328,city.kolkata,"Sharp rise in luxury car price halts upgrades: Audi"
20220328,city.kolkata,"From Kol icon to neglected legacy: Demand for route revival on 120th anniv of electric tram"
20220328,city.kolkata,"Adult vax: West Bengal crosses 7 crore 1st doses"
20220328,city.kolkata,"Booster Covid dose for 19-59 age group a priority now: Experts"
20220328,city.kolkata,"Bitter pill: Paracetamols; pain killers; antibiotics to pinch pockets from Apr"
20220328,city.kolkata,"Catholics donate blood during Lent"
20220328,city.kolkata,"Private schools approach KMC for vaccinating 12-14-year kids"
20220328,city.kolkata,"Suspend House business; discuss fuel price: TMC"
20220328,city.kolkata,"Kol zoo gets child care centre"
20220328,city.kolkata,"Water supply restored in Bypass areas"
20220328,city.kolkata,"Ahead Of My Time obliges"
20220328,city.kolkata,"HC appoints spl officers to examine plaints on school fee"
20220328,city.kolkata,"Cops plan route rejig for Joka Metro work"
20220328,city.kolkata,"Cops seize 300kg ganja from truck"
20220328,city.kolkata,"Kolkata: Goons pose as power utility officials; attack and rob Behala senior citizen"
20220328,city.kolkata,"Kolkata: New Garia-airport Metro clears eatery-parking hurdle on Bypass"
20220328,city.kolkata,"Former Xavier's prof and Jesuit theologian passes away"
20220328,city.kolkata,"Kolkata: Tick-borne disease attacks strays in Dhapa pound"
20220328,city.kolkata,"Sushil Majumdar biopic in the works; slated for Dec release"
20220328,city.kolkata,"BMC explores multiple sources to boost revenue"
20220328,city.bhopal,"Madhya Pradesh: Grandma runs into burning hut to save 2 kids; all 3 die"
20220328,city.bhopal,"Will stop collecting entry tax in a week: Cantt Board to MPHC"
20220328,city.bhopal,"Bhopal: Barred from family planning; Baigas stumped by two-child norm in government jobs & local polls"
20220328,city.bhopal,"Man tied to pole; thrashed on bicycle theft suspicion; 2 held"
20220328,city.bhopal,"Madhya Pradesh power firms hire drones to detect faults in transmission lines"
20220328,city.bhopal,"At Lit Fest: Dreams on wings & Bhopal's military history"
20220328,city.bhopal,"Madhya Pradesh: Former CM Kamal Nath dubs cabinet's 'Chintan Shivir' as a 'leisure event meant to delude people'"
20220328,city.bhopal,"FIR against Rai; Mishra after complaint by CM secretariat official"
20220328,city.bhopal,"In thrilling finale; Indian Railways defeat Army XI to lift Obaidullah cup"
20220328,city.bhopal,"Summer or rain; battered service lanes worsen Bhopalis' pain"
20220328,city.bhopal,"Final arguments against UCIL; officials from Apr 25"
20220328,city.bhopal,"24 new Covid cases in Madhya Pradesh; 13 recoveries"
20220328,city.bhopal,"Sports department to train rural candidates for physical test"
20220328,city.bhopal,"Bhopal: Woman sets herself ablaze in TT Nagar; dies"
20220328,city.bhopal,"Zero Covid cases in MP report; but positivity 'high'; says ICMR"
20220328,city.bhopal,"Only 6k vaxxed in a day in MP"
20220328,city.thiruvananthapuram,"Kerala reports 400 new cases; test positivity rate at 2.68%"
20220328,city.bhopal,"Girl sexually harassed in Piplani"
20220328,city.thiruvananthapuram,"NIMS team switches to Khadi"
20220328,city.bhopal,"2 new cases in Bhopal; 267 vaxxed in a day"
20220328,city.thiruvananthapuram,"KTU to set up 'board of skills' for addressing skill gap challenges"
20220328,city.bhopal,"After a lull; active Covid cases on slow rise in Madhya Pradesh"
20220328,city.thiruvananthapuram,"Technological University to revise MTech courses"
20220328,city.thiruvananthapuram,"Two men arrested for ganja peddling"
20220328,city.thiruvananthapuram,"KSRTC to start e-ticketing; buses to have security cams"
20220328,city.ahmedabad,"Passports of 37 Gujarat families held captive in Turkey snatched"
20220328,city.thiruvananthapuram,"Milma takes legal action against brands faking its packet design"
20220328,city.ahmedabad,"Gujarat has second highest number of street kids"
20220328,city.thiruvananthapuram,"Two city women get NITI Aayog honour"
20220328,city.ahmedabad,"Jenny Thummar is new Mahila Congress president"
20220328,city.thiruvananthapuram,"Man held for stealing gold ornaments"
20220328,city.ahmedabad,"Gujarat: Waterlogging perennial problem in 12 talukas"
20220328,city.ahmedabad,"Stars to show the way to healthy food in India"
20220328,city.ahmedabad,"city in grip of heatwave mercury soars to 41 3c"
20220328,city.ahmedabad,"Kalimi's contributions remembered"
20220328,city.ahmedabad,"Forest guard exam: Candidate caught in Gujarat's Mehsana with answer key"
20220328,city.ahmedabad,"Adani Total Gas forays into EV segment"
20220328,city.ahmedabad,"'Didn't know GU was conducting van sahayak exams'"
20220328,city.ahmedabad,"Congress strengthens social media war room"
20220328,city.ahmedabad,"3;000 sim cards sold illegally in Gujarat since 2020; manna for con callers"
20220328,city.ahmedabad,"Akshit & Kausha crowned champs"
20220328,city.ahmedabad,"Architect booked for drunk driving"
20220328,city.ahmedabad,"Query stalled: AMC pulls iron curtain on its Covid bills"
20220328,city.ahmedabad,"CBI arrests banking fraud accused after 10 years"
20220328,city.ahmedabad,"Cong to hold protest against paper leaks"
20220328,city.ahmedabad,"Dry Gujarat cultivates ganja high of Rs 12 crore"
20220328,city.ahmedabad,"Ahmedabad: Gota-Godhavi canal to be covered by road"
20220328,city.ahmedabad,"119-day low: Covid cases in Ahmedabad at 4"
20220328,city.ahmedabad,"Ahmedabad: Refused manchurian; customer packs a punch"
20220328,city.visakhapatnam,"Andhra Pradesh goes hi-tech for recording attendance of school teachers"
20220328,city.ahmedabad,"In rush for Chinese; beating dished out"
20220328,city.visakhapatnam,"Andhra Pradesh: Defence ministry gives nod to new private Sainik School"
20220328,city.ahmedabad,"69-yr-old hit by bike; thrashed by couple"
20220328,city.ahmedabad,"57-year-old man jumps into river; dies"
20220328,city.visakhapatnam,"Andhra Pradesh: New power tariff order may be out on March 30"
20220328,city.visakhapatnam,"Two die in accident in Vizag district"
20220328,city.visakhapatnam,"Pallavi wins gold"
20220328,city.ranchi,"In relief for tobacco vendors; state puts compulsory licence on hold"
20220328,city.visakhapatnam,"Andhra Pradesh: No new Covid case in 6 districts"
20220328,city.ranchi,"Palamu Tiger Reserve officials tense as forest fire cases rise"
20220328,city.visakhapatnam,"Visakhapatnam: 2 mentally ill women reunite with families"
20220328,city.ranchi,"Cong felicitates party workers for their work during '19 polls"
20220328,city.visakhapatnam,"Call to make Vizag bandh a success"
20220328,city.visakhapatnam,"IIM-Visakhapatnam hosts PGPEx alumni; student meet"
20220328,city.ranchi,"Jharkhand: Bokaro administration identifies 13 new tourist destinations"
20220328,city.ranchi,"Ex-CM accuses DC of concealing facts"
20220328,city.ranchi,"Man's beheaded body found on Jamshedpur outskirts"
20220328,city.ranchi,"E S'bhum vax drive for 12-14 yrs dismal"
20220328,city.ranchi,"Ex-MLA backs tribals against firing range at Netarhat"
20220328,city.indore,"Body of missing youth found in forest area"
20220328,city.ranchi,"Health dept pledges to clear pvt hosps' Ayushman dues"
20220328,city.indore,"Teaching experience in pvt institutions won't be counted"
20220328,city.ranchi,"3-day workshop"
20220328,city.indore,"Registration for DET closes today"
20220328,city.ranchi,"CID nabs cyber crook from Delhi in cheating case"
20220328,city.indore,"Board pattern examination for students of Class 5 & 8"
20220328,city.indore,"Indore woman kills self; police book husband and in-laws"
20220328,city.mysuru,"Congress created hijab row for vote bank politics; says Narayanagowda"
20220328,city.indore,"Indore: 3 booked for duping private firm of Rs 78 lakh"
20220328,city.mysuru,"UoM Suvarna Gangothri PG campus to provide free Wi-Fi"
20220328,city.indore,"No late night flights from airport for two months"
20220328,city.mysuru,"KSOU wants to install ex-CM Urs' statue"
20220328,city.indore,"Indore: Air passenger traffic may rise 30%"
20220328,city.raipur,"Export conclave organised in Raipur"
20220328,city.indore,"Shubh mahurat: 90% of marriage gardens booked for summer weddings"
20220328,city.raipur,"Asia Art Festival to start from April 1"
20220328,city.mysuru,"No fodder shortage in Ch'nagar this yr; thanks to November rain"
20220328,city.vijayawada,"Second year engineering student attempts suicide in Andhra Pradesh"
20220328,city.vijayawada,"Amaravati farmers in no mood to register for returnable plots"
20220328,city.mysuru,"Karnataka has third highest street children in India"
20220328,city.ajmer,"2 brothers drown in lake"
20220328,city.mysuru,"Prasanna stages one-day fast"
20220328,city.jaipur,"Plastic surgeons hold session on new tech"
20220328,city.raipur,"Students to get free books before next academic session"
20220328,city.jaipur,"BJP starts panna pramukh campaign"
20220328,city.raipur,"3.91 crore vaccine administered in Chhattisgarh"
20220328,city.jaipur,"Give security to gangrape survivor's family; says NCW"
20220328,city.vijayawada,"Vijayawada: Mango exports take off at Nunna market"
